O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14
2.138064736,-0.019958699,-0.551898338,-1.887139628,-1.117484299,1.183508969,-3.304972441,-0.233787348,-1.216016659,-0.213210144,1.827532531,1.589790343,3.674149911,1.568163233
1.969239533,0.187375987,-0.421090539,-1.838178333,-1.043223733,1.370826272,-3.061377629,-0.128917898,-1.417499696,-0.188283198,2.019573241,1.380487031,0.645946594,0.770976148
1.61563741,0.042238344,-0.425058573,-1.649779998,-0.713352939,1.674969341,-3.028493787,-0.195599506,-1.273339561,0.062741449,2.191825459,0.947315923,0.154248292,1.785863466
2.037897222,0.274292899,-0.348842131,-1.866517295,-1.156140384,1.299670007,-3.000673547,-0.036042406,-1.546502601,-0.405480299,1.892070054,1.373776114,-0.40719526,0.033817597
2.120711569,0.13006594,-0.454153741,-1.808514044,-1.023170308,1.32767128,-3.206996314,-0.17905309,-1.25188397,-0.140004074,1.956297617,1.431589106,2.216346312,1.40711161
1.717630704,0.024056638,-0.328857847,-1.461716487,-0.551404551,1.803772646,-3.163675518,-0.215771936,-1.162912149,0.00617247,2.058119599,0.590890169,-0.039822812,2.453875922
2.721574716,0.581904669,-0.003785913,-1.492127471,-1.064965525,1.314506984,-3.127975127,0.145484336,-1.317201529,-0.813325915,1.309999451,0.777164846,-1.469888404,-0.392423371
2.244660224,0.42258483,-0.127819883,-1.486469379,-0.774272778,1.643031822,-3.110632413,-0.031547058,-1.329326079,-0.272662085,1.903551355,0.726696773,-1.185887408,0.938832686
2.976758839,0.587647328,0.179496999,-0.951026025,-0.491763817,1.752198973,-3.393737282,0.066322474,-0.976377449,-0.772780767,0.988735309,-0.381631736,-1.775929466,0.986841569
2.130156079,0.322819523,-0.376289436,-2.054720525,-1.448682811,1.015347139,-2.935907191,0.058174635,-1.661217944,-0.647300568,1.71587943,1.666575192,-0.506348821,-0.796899213
1.774123562,0.132564298,-0.487467217,-1.893521356,-1.03078648,1.395491196,-2.979389229,-0.141702746,-1.450366445,-0.08669732,2.143052432,1.437574343,0.55187976,0.763613671
2.562079512,0.483513218,0.081183652,-1.087378089,-0.468217493,1.860810006,-3.296009839,-0.011904838,-1.115718576,-0.487659788,1.46944532,-0.11343617,-2.058489582,1.466111957
2.248092663,0.167391406,-0.188361058,-1.334969785,-0.587023144,1.729643226,-3.391201198,-0.183790075,-1.106733664,-0.280888242,1.679174224,0.389540203,0.367556517,2.344587247
2.255856946,0.202925225,-0.389744513,-1.831382267,-1.157265311,1.206412384,-3.194042445,-0.123883197,-1.377274483,-0.418425926,1.716140475,1.394100593,1.351321907,0.584052608
1.5620094,-0.082795282,-0.421324412,-1.493183364,-0.511139516,1.810284966,-3.141585103,-0.245699497,-1.031071787,0.184397867,2.177310432,0.69458419,0.9014256,3.034039126
1.826204949,-0.214796496,-0.487520335,-1.691514909,-0.905761084,1.417932675,-3.333706269,-0.268354477,-1.267732967,-0.401714067,1.633682291,1.015299365,1.989643995,1.760191301
3.223431928,0.562369861,0.116432696,-1.024192818,-0.662362022,1.474401926,-3.501580374,0.05723601,-0.892596223,-0.931651788,0.641746094,-0.267116954,0.003313929,0.669724616
1.749611209,0.254824384,-0.268934447,-1.691015587,-0.882982578,1.610153921,-2.899052226,-0.014946955,-1.568803289,-0.273076863,2.07056466,0.930869021,-1.948031315,0.318237565
2.133630787,0.054875914,-0.349345717,-1.582528544,-0.82381684,1.507462359,-3.342722371,-0.215135103,-1.196379675,-0.283954973,1.741788454,0.913187465,1.543581854,1.894665359
1.749206391,-0.383624896,-0.659782695,-1.838941763,-0.922178781,1.41691141,-3.222920219,-0.319696184,-1.255183477,-0.148204661,1.934095655,1.330537547,2.706986769,2.089000959
2.323571146,0.222473571,-0.390147008,-1.910516853,-1.32165799,1.031560109,-3.162359715,-0.072231393,-1.448237315,-0.629030576,1.516249918,1.472606352,1.088334312,-0.053062749
2.182990224,0.084676583,-0.200838407,-1.336930508,-0.626535064,1.68601417,-3.387260262,-0.181131654,-1.160685242,-0.466647937,1.480068261,0.296646705,0.0770149,1.921399717
2.024453249,0.020267407,-0.337619533,-1.471382187,-0.626177137,1.686616406,-3.36368753,-0.23340894,-1.047885211,-0.056652976,1.920506802,0.73365843,1.684677697,2.908107701
1.957073495,0.334730534,-0.097984773,-1.314791198,-0.494627208,1.903371699,-3.068823969,-0.073035222,-1.274006187,-0.120665383,2.008066907,0.264238702,-2.164032168,1.615221441
2.181244425,0.246068802,-0.247864518,-1.662175113,-1.025749611,1.387352201,-3.126722333,-0.044072427,-1.428562274,-0.58351678,1.604509866,0.972564218,-0.642914742,0.26447358
2.98952386,0.651582442,0.142082102,-1.100439557,-0.627857873,1.657168038,-3.348653623,0.081977643,-1.039642245,-0.644805785,1.230534211,0.043618895,-1.285162722,0.901607991
1.890318053,0.222913184,-0.368274664,-1.84697977,-1.081259892,1.386137938,-2.969471014,-0.056269005,-1.556636152,-0.329619563,1.980434193,1.300689885,-0.636362966,0.196268428
1.846802301,-0.033786114,-0.617659697,-1.871556846,-0.894796336,1.465139075,-2.986084566,-0.214824753,-1.19928269,0.193770218,2.277906156,1.455208737,2.046964852,1.713681792
2.160406723,0.07520147,-0.264054802,-1.50679311,-0.845084573,1.492816276,-3.304842576,-0.145541648,-1.274152864,-0.594577786,1.423175718,0.625582553,0.182161762,1.09712876
2.093156064,0.045727295,-0.424231109,-1.747118641,-1.005368342,1.343121384,-3.265031024,-0.201806715,-1.301686071,-0.34124471,1.745376388,1.217108657,1.708444725,1.26831293
1.886426006,0.164145662,-0.250010434,-1.43532432,-0.574655458,1.79705176,-3.156150323,-0.167773376,-1.201253954,-0.049024884,2.028788561,0.560819363,-0.523256776,2.104257707
2.784566844,0.342673315,0.002022961,-1.156586625,-0.737931023,1.469239186,-3.40087717,0.01400595,-1.040054738,-1.002627953,0.70206133,-0.120412601,-0.633227075,0.42129309
1.903189757,0.261615693,-0.499996021,-1.97552338,-1.121699153,1.295302331,-2.934803387,-0.092540371,-1.429882042,0.002677803,2.221423379,1.658423848,1.032453065,0.566039375
2.196559368,0.335286504,-0.369930855,-2.011302224,-1.39562515,1.045782478,-2.98319829,0.025503542,-1.602495846,-0.5790533,1.735162159,1.63608777,-0.117530844,-0.560162921
1.986799412,-0.089892521,-0.662677944,-1.951025299,-1.025479672,1.316511096,-3.083215645,-0.237209785,-1.207484005,0.079497421,2.161613552,1.661088331,3.064534615,1.664392318
2.363641765,0.442753741,0.055932096,-1.311451638,-0.835533036,1.597617718,-3.030127022,0.187460607,-1.342514714,-0.927521444,1.253265443,0.258584617,-3.308018297,-0.397809678
2.27745626,0.051188644,-0.303771337,-1.524674168,-0.853883952,1.442531312,-3.417740572,-0.200785995,-1.194879971,-0.516517112,1.435525733,0.729337359,1.500938224,1.569319648
2.534900281,0.456930834,0.080585384,-1.059629575,-0.429911542,1.890372613,-3.310640637,-0.025621454,-1.101425186,-0.488774017,1.447435878,-0.198087874,-2.11044773,1.593055377
2.849358649,0.425037389,0.019053335,-1.200544826,-0.788031555,1.445770652,-3.370203955,0.035677881,-1.071977823,-0.946880539,0.826686422,0.04762429,-0.699257323,0.330593693
2.012984351,-0.095504055,-0.702050785,-2.14539464,-1.309410678,1.067863203,-3.0508525,-0.218757929,-1.489351743,-0.24381257,1.95243554,1.878589758,2.3789973,0.528316543
1.286062092,-0.334452152,-0.730518238,-1.859089841,-0.769531977,1.5931906,-2.875205733,-0.280077254,-1.261579025,0.208575305,2.304478021,1.234289307,1.233414539,1.84230977
2.016152708,-0.137480312,-0.576184579,-1.855468067,-1.060660432,1.236029204,-3.340316672,-0.274532366,-1.204046977,-0.22705304,1.801783172,1.49733108,3.768946566,1.838283732
1.908544075,0.030618946,-0.593508141,-1.959575801,-1.105764292,1.245217465,-3.108328039,-0.203450862,-1.284246265,-0.040721169,2.076326256,1.690019442,2.727006159,1.266815853
2.317777243,0.219574385,-0.122663951,-1.267134522,-0.565669945,1.750685506,-3.379549255,-0.148564046,-1.128063783,-0.403384749,1.543979169,0.206817385,-0.344109434,2.00174573
1.40124157,-0.324783344,-0.95619501,-2.284773311,-1.23342031,1.136834678,-2.8055768,-0.268765356,-1.488799294,0.06235161,2.2360102,1.994460839,2.561270718,0.602969248
2.281992106,0.433936928,-0.281997542,-1.750483238,-1.019552967,1.388905302,-3.073793248,-0.035066009,-1.341778036,-0.141908082,2.04569742,1.33931287,0.462072152,0.734527582
1.566314267,0.153530539,-0.423859552,-1.728622685,-0.775592293,1.648333535,-2.891282157,-0.133728878,-1.384019663,0.114121339,2.30926074,1.055301401,-0.466233877,1.196915111
2.314221203,0.492183917,-0.231693962,-1.819855714,-1.18010242,1.274102759,-2.994930303,0.053135021,-1.508579909,-0.397238879,1.901968223,1.39358149,-0.605616563,-0.155933114
1.556641293,0.249929307,-0.242869024,-1.507407712,-0.569941267,1.866060022,-2.859786196,-0.069630176,-1.410297574,0.063782457,2.278072147,0.542907146,-2.226496759,1.222356869
1.782578737,0.079686334,-0.509849077,-1.782052822,-0.858545874,1.500083953,-3.054831785,-0.187070354,-1.176990789,0.148427835,2.23288676,1.346137992,1.822445842,1.818959905
2.163426155,0.067867465,-0.454936943,-1.812037114,-1.081511764,1.254119298,-3.269267146,-0.198470532,-1.294832985,-0.324369551,1.755674924,1.379336907,2.268094851,1.189061082
2.542406259,0.262404588,-0.151858747,-1.360738627,-0.731412636,1.559434717,-3.439803408,-0.137107018,-1.117050122,-0.490060404,1.422507897,0.466264383,0.778653371,1.674346118
2.340129245,0.165499437,-0.262955229,-1.561305118,-0.932124808,1.393811473,-3.327429117,-0.137045794,-1.26230468,-0.571575683,1.440328377,0.80850046,0.761427924,0.989552454
2.512520733,0.404523835,-0.107422743,-1.461931424,-0.881456988,1.482968244,-3.237903679,-0.022915562,-1.273808383,-0.566983246,1.504393724,0.679303554,-0.589494425,0.625459432
2.462335993,0.363833495,0.042898938,-1.056653677,-0.415032292,1.890056636,-3.346288783,-0.061913039,-1.091525302,-0.5290968,1.369860277,-0.262690013,-1.897195229,1.724418232
1.455322771,-0.190868127,-0.697298808,-1.91773857,-0.867195081,1.521638386,-2.862915376,-0.242493764,-1.343393642,0.173412485,2.315088059,1.363051037,1.058870645,1.405002021
2.162841634,0.299300788,-0.091130553,-1.386570125,-0.737602873,1.674877969,-3.124062291,-0.00664091,-1.351308994,-0.579534408,1.57114238,0.385169907,-2.074755269,0.598614887
1.737198169,-0.070980928,-0.597595831,-1.974589535,-1.133986865,1.254119942,-3.081820662,-0.216803409,-1.437930525,-0.225524993,1.96345701,1.579008146,1.688956554,0.866404287
2.836897107,0.426693566,-0.065842917,-1.37879675,-0.93431744,1.321353861,-3.365177104,0.000478805,-1.142171437,-0.821685616,1.040476695,0.478353886,0.194243548,0.376858793
2.43584409,0.489142167,0.044252874,-1.358994462,-0.876977731,1.555627943,-3.048627543,0.167941033,-1.355585317,-0.855316414,1.337206125,0.402656033,-2.926658452,-0.341029497
2.992863179,0.741486473,0.198369872,-1.126180193,-0.707186292,1.618751191,-3.227765905,0.178236124,-1.104528125,-0.723099371,1.248077721,0.141239411,-2.140286794,0.274481108
1.01047684,-0.41985515,-0.869779649,-2.078306955,-0.945779844,1.467955013,-2.718686433,-0.247554392,-1.515153083,0.120516423,2.32877346,1.47381499,0.661718958,0.919548589
2.062066454,0.239562816,-0.34354891,-1.769008944,-1.024450485,1.397156955,-3.082461778,-0.096761903,-1.430003256,-0.295593213,1.920342167,1.238539851,0.099588251,0.625318891
2.525754918,0.356776285,-0.129725019,-1.448104417,-0.861331086,1.478993783,-3.295047431,-0.058465131,-1.234966964,-0.565828191,1.456045598,0.643780584,-0.14017691,0.843616262
2.551663621,0.226922344,-0.108514899,-1.290712524,-0.755901252,1.504810361,-3.411776708,-0.082943792,-1.129463614,-0.795965962,1.037071534,0.18161809,-0.029969728,0.947241767
1.665236858,-0.182493236,-0.575013414,-1.725424667,-0.726430631,1.631085955,-3.045399271,-0.264630967,-1.187236472,0.135990514,2.211173007,1.09549654,1.329798646,2.224022873
2.204786463,0.244721253,-0.28900179,-1.564310137,-0.777843633,1.575975046,-3.247214856,-0.147559171,-1.157665467,-0.084057964,1.974361753,0.968462154,1.099899876,1.93300267
2.577802595,0.396999608,-0.117516877,-1.415054472,-0.795060673,1.537884365,-3.330019489,-0.071188131,-1.174854707,-0.429367136,1.574809474,0.643169847,0.202884728,1.272774123
2.630010099,0.567668959,0.100146064,-1.233818622,-0.743073834,1.640190391,-3.150020303,0.12655478,-1.244824902,-0.743305859,1.342078154,0.219185852,-2.563181168,0.14945165
2.007659848,-0.024212903,-0.435029509,-1.672939785,-0.869783191,1.463449411,-3.310111123,-0.241054901,-1.201011175,-0.202392076,1.843387668,1.106459012,2.090242302,1.977685971
1.391876995,-0.127349989,-0.620185173,-1.798642232,-0.721364149,1.666475475,-2.813498825,-0.216574484,-1.311665739,0.25381478,2.373562389,1.088277826,0.205636142,1.564081276
2.321087454,0.444993659,-0.00886453,-1.343916669,-0.729617421,1.69114549,-3.103175935,0.048273246,-1.340689759,-0.559755512,1.611808131,0.371313062,-2.40894308,0.459497305
2.498791694,0.393603409,0.052222742,-1.064583059,-0.433262739,1.876153964,-3.338632455,-0.049735171,-1.095763498,-0.529119744,1.379996891,-0.224291697,-1.903385751,1.642124793
1.823483735,-0.110749722,-0.807241518,-2.195316105,-1.242775748,1.116976471,-2.925392518,-0.225167237,-1.396719771,0.040492543,2.189324665,1.989500841,2.905475721,0.758513105
2.539210762,0.33751848,-0.086162583,-1.251574984,-0.569702549,1.73004189,-3.434614741,-0.123645496,-1.049214457,-0.319033705,1.59643872,0.289582574,0.259599426,2.25738844
1.815791752,0.033752538,-0.528951447,-1.728879534,-0.728869902,1.626158021,-2.961588324,-0.192272026,-1.126410563,0.285122177,2.334003706,1.163179403,1.297544761,2.042625392
2.003483674,0.000430017,-0.322637588,-1.514435462,-0.748311839,1.592902034,-3.317698945,-0.21282352,-1.228594125,-0.356004113,1.674943603,0.686174934,0.690428518,1.837701179
1.873509926,0.215156849,-0.345506351,-1.769501369,-0.979649414,1.476504296,-2.992246716,-0.078319764,-1.502541258,-0.26431027,2.012569631,1.163804163,-0.684284626,0.498987994
2.419773652,0.601240288,0.172284837,-1.164207536,-0.618911049,1.821404119,-3.011492265,0.192472695,-1.324544335,-0.674747576,1.540588902,0.041013198,-3.950921927,0.059998428
1.78262527,0.082085166,-0.330557512,-1.715411472,-0.97983886,1.478621203,-3.018271384,-0.057817272,-1.525298972,-0.526609971,1.746987917,0.955063462,-1.247147264,0.284976452
1.617121542,-0.213709668,-0.611061724,-1.82838672,-0.85374474,1.53842742,-3.01413198,-0.256823563,-1.343916972,-0.002790002,2.150971865,1.230378243,0.998468304,1.6201594
2.528601216,0.414942043,-0.048418584,-1.417257441,-0.924362447,1.444487162,-3.180965517,0.061182646,-1.294717084,-0.810790126,1.259244913,0.523102119,-1.503153528,0.013410878
1.845158316,-0.393948007,-0.655704592,-1.827320214,-0.932339667,1.386443967,-3.294236995,-0.329746855,-1.212571337,-0.171392175,1.879039781,1.345311949,3.293649444,2.271030971
2.344762596,0.262292011,-0.069986439,-1.238165139,-0.596413685,1.732447557,-3.317354527,-0.085999357,-1.178089676,-0.569458315,1.3935272,0.097803382,-1.189544562,1.369512703
1.930451107,0.160944205,-0.412583051,-1.808322396,-1.008003521,1.408465349,-3.066765953,-0.136556819,-1.418397545,-0.202898273,2.004900863,1.302970123,0.458906583,0.830400647
1.669797477,0.06715244,-0.357789976,-1.581212512,-0.680144131,1.717198911,-3.057897813,-0.179260963,-1.305020816,-0.038630991,2.104842615,0.782827502,-0.432649401,1.703990187
1.701260124,0.20686008,-0.366805975,-1.714361176,-0.819783961,1.620461335,-2.931759466,-0.108094628,-1.427285781,-0.004949968,2.226409154,1.047544401,-0.713839042,0.990762775
2.592506015,0.376913952,0.072794329,-0.959394264,-0.318175686,1.941247662,-3.454337211,-0.086828227,-0.989818427,-0.507043428,1.288253653,-0.463932159,-1.529918192,2.250372693
2.395113967,0.214735973,-0.167721761,-1.398732353,-0.776348949,1.541723377,-3.35556002,-0.11884029,-1.20181973,-0.585539448,1.37989656,0.468130344,0.063659935,1.213421032
1.841565822,-0.209529603,-0.485709935,-1.568986437,-0.616016975,1.708871745,-3.234856754,-0.283140922,-1.074483015,0.057025025,2.065199199,0.837903913,1.669193469,2.991950617
2.032364241,0.342836381,-0.226443967,-1.738525093,-1.058159364,1.432864708,-2.954292346,0.039385709,-1.570481959,-0.491000005,1.858506787,1.09577654,-1.678380599,-0.142247038
2.118479609,0.359724267,-0.055534133,-1.382996454,-0.720029074,1.721809451,-3.049567661,0.035686724,-1.398338134,-0.535729508,1.681748598,0.377313325,-2.653628884,0.44884953
1.797095203,-0.332811576,-0.645183434,-1.78617476,-0.834432604,1.48559108,-3.22213171,-0.312972885,-1.124754832,0.021712687,2.058449907,1.309999875,3.12545631,2.583763133
2.066283714,-0.273177094,-0.750718673,-2.068151165,-1.219415711,1.080463246,-3.231792464,-0.302449281,-1.27831143,-0.183520401,1.886091208,1.854389673,4.356584016,1.475057906
1.450334138,0.029934966,-0.565456456,-2.032247406,-1.127840042,1.361287094,-2.825260744,-0.097518313,-1.671887708,-0.189960191,2.171259446,1.507973368,-0.484084621,0.10331828
3.050667037,0.554555904,0.171827797,-0.876835885,-0.383645988,1.812127493,-3.520617611,0.008800388,-0.885275951,-0.705568294,0.947057429,-0.565709493,-1.087828381,1.659154735
3.140185776,0.635537539,0.158505207,-1.025349831,-0.614301574,1.602846158,-3.424841062,0.084376605,-0.952808903,-0.790031527,0.937562228,-0.16248278,-0.884347479,0.812591763
2.396153467,0.362831309,-0.271505348,-1.645435706,-0.928444424,1.430170067,-3.227380709,-0.08841494,-1.204740235,-0.162528882,1.920950575,1.180373599,1.284965291,1.366424052
1.77876979,0.026155858,-0.510211004,-1.922430969,-1.113495743,1.307941073,-3.043277853,-0.160578552,-1.496681714,-0.293420296,1.943357664,1.446606808,0.67175042,0.580830818
2.782412451,0.404574286,0.025210711,-1.171698635,-0.733465301,1.514999334,-3.362708596,0.027401362,-1.078690574,-0.92239342,0.868759002,-0.024250717,-0.978428764,0.449625498
2.860776592,0.660724781,0.080381406,-1.40767181,-1.058853938,1.302599282,-3.115687595,0.220137967,-1.260151245,-0.931627557,1.152318696,0.639861232,-1.913795755,-0.642574587
2.054008126,0.058034859,-0.559869118,-1.968732052,-1.186201522,1.157932992,-3.167485766,-0.195030254,-1.330637987,-0.197923573,1.922568111,1.695301346,2.725170131,1.002749972
1.775292222,-0.147409322,-0.42790943,-1.556752766,-0.686091502,1.641052781,-3.312317665,-0.273132766,-1.146629712,-0.133905268,1.885721669,0.811373083,1.568788222,2.593762585
2.033970658,0.148169114,-0.47109258,-1.869913161,-1.074075828,1.304559959,-3.122097319,-0.160829564,-1.340889516,-0.149385073,2.002758435,1.50004111,1.668142834,1.02641245
2.276614372,0.437238011,-0.282617911,-1.875175616,-1.231442334,1.215315184,-3.001753014,0.030160351,-1.524739025,-0.422509874,1.871210443,1.47341209,-0.312409575,-0.194225787
1.730471614,-0.207112931,-0.465368624,-1.582932944,-0.700572714,1.618797512,-3.326067083,-0.288928598,-1.13235368,-0.123142197,1.889356545,0.871374162,1.968151151,2.709982944
2.262647846,0.216598498,-0.26301804,-1.543768431,-0.818238096,1.53354167,-3.290639934,-0.152590351,-1.217509036,-0.284805977,1.770360622,0.864236615,0.780955922,1.583863639
2.139706023,0.28501296,-0.100823333,-1.289246727,-0.53505852,1.833895789,-3.214647251,-0.105122625,-1.214431697,-0.281147389,1.777735577,0.245522318,-1.463320856,1.738549053
1.644300069,-0.049011588,-0.533638798,-1.758587598,-0.817869632,1.542120232,-3.080002821,-0.233797897,-1.205947585,0.090356114,2.182230334,1.239338696,1.626359184,1.958161758
2.204105825,0.168572968,-0.363441632,-1.783766888,-1.124247845,1.248255531,-3.192268319,-0.117768207,-1.398392244,-0.5091289,1.630039693,1.247560396,0.815968828,0.491479922
2.369397516,0.605880955,-0.037753716,-1.519682298,-0.872445497,1.587180297,-3.006234676,0.094411704,-1.412340496,-0.329490998,1.945573681,0.844111528,-1.927939347,0.261756515
2.190604498,0.27033413,-0.137628448,-1.39300918,-0.694373932,1.688145748,-3.207290452,-0.085655941,-1.281183853,-0.422743931,1.670538652,0.449090629,-1.163528673,1.19334629
2.234355537,0.134050092,-0.282916939,-1.517003222,-0.786978648,1.544381762,-3.351155531,-0.187485064,-1.185893368,-0.318099167,1.695890854,0.785709361,1.112056617,1.826646113
2.296425186,0.204048043,-0.193829429,-1.378339964,-0.645621385,1.678541154,-3.374203995,-0.169259993,-1.125858857,-0.284440215,1.695066787,0.507123549,0.49820266,2.141726741
1.715614097,0.067638743,-0.426439787,-1.854004593,-1.064869503,1.399461752,-2.979027559,-0.0923708,-1.569295738,-0.392072851,1.91107075,1.241911108,-0.622244063,0.281481742
1.325422835,-0.319695947,-0.788957487,-2.037977394,-0.985758982,1.418944133,-2.848928734,-0.259067391,-1.455843999,0.05910872,2.254488953,1.528134819,1.193266939,1.081098827
1.927599559,-0.216370438,-0.680221954,-1.909813527,-0.978168205,1.346905832,-3.158861851,-0.279911551,-1.164115267,0.045530054,2.103180255,1.586723655,3.476633689,2.050670593
1.770033011,0.258563731,-0.359828468,-1.737061776,-0.855726604,1.586067058,-2.927993955,-0.091285695,-1.426650021,0.006563959,2.241444346,1.122880789,-0.581415235,0.901677412
2.59299535,0.268057961,-0.136929298,-1.375919721,-0.826990805,1.449641621,-3.405742673,-0.093457101,-1.156232503,-0.702276913,1.184409499,0.427431713,0.41951857,0.98419732
2.429880246,0.442192589,-0.083777296,-1.470670683,-0.873966861,1.528774829,-3.155954862,0.014064363,-1.332737285,-0.538901921,1.608979217,0.688773339,-1.268717898,0.442061193
2.246320284,0.568912999,0.002542605,-1.417897886,-0.740238582,1.724398298,-2.981782584,0.09162114,-1.418001185,-0.330813974,1.949806797,0.56746464,-2.685673429,0.389970516
2.216514133,0.349051331,-0.094590006,-1.441486235,-0.806187636,1.618342491,-3.105252852,0.010119463,-1.377669517,-0.567294269,1.615632863,0.533562654,-1.944218696,0.433167268
2.046963584,-0.111802509,-0.704010298,-2.113508454,-1.270172818,1.088311971,-3.090434988,-0.23765558,-1.42143174,-0.196642288,1.962783768,1.86537686,2.836831035,0.793238867
1.854979392,0.040907872,-0.404079585,-1.795419839,-1.062462048,1.36234626,-3.08570339,-0.11577281,-1.491895502,-0.498730848,1.726046015,1.157644162,-0.154481971,0.424721226
2.785198451,0.677809987,0.07261577,-1.503715091,-1.17383385,1.231849559,-3.027552189,0.277733592,-1.342339644,-0.981185009,1.209224422,0.824869032,-2.302849611,-1.001089788
2.725783275,0.565966991,0.143137045,-1.174571996,-0.787685208,1.565688951,-3.140162569,0.19934221,-1.184698872,-0.987242551,1.020808147,0.071720628,-2.887361932,-0.317001695
1.744912829,-0.018294033,-0.741628832,-2.245947893,-1.318044065,1.12520382,-2.824784336,-0.147268531,-1.64825146,-0.110165245,2.1876857,1.931247202,1.095174211,0.013733754
1.981641374,0.354592707,-0.237571741,-1.596247845,-0.775847249,1.65384112,-3.010119338,-0.06635083,-1.359168845,-0.058248316,2.145893099,0.907577465,-0.899655808,1.082330571
3.166331125,0.622971839,0.197774258,-0.901643115,-0.483345153,1.70421328,-3.471533713,0.073565626,-0.888081632,-0.813676303,0.829907007,-0.47284216,-1.144797426,1.061880435
2.228262612,0.170234896,-0.178946055,-1.374187723,-0.681990441,1.656149803,-3.323723774,-0.14318161,-1.208190819,-0.466049029,1.535094473,0.401319084,-0.28852225,1.557745528
1.559858427,-0.015616469,-0.51269569,-1.892733396,-1.021506433,1.429146416,-2.957418324,-0.149704193,-1.540956815,-0.227275646,2.051437026,1.315066735,-0.116490736,0.604763512
1.842757846,-0.036792606,-0.548841379,-1.744540772,-0.763453097,1.58901399,-3.029079939,-0.221462675,-1.135957376,0.211902766,2.268395243,1.210673702,1.66568517,2.135550659
1.627374232,-0.045013824,-0.462274469,-1.787959017,-0.948458674,1.480937081,-3.043671468,-0.166376635,-1.473375524,-0.298290815,1.930859609,1.128888668,-0.09665123,0.86978007
2.041444371,-0.030747508,-0.462051936,-1.783639029,-1.053850983,1.28538074,-3.277025376,-0.21660005,-1.328024256,-0.423559118,1.656237048,1.243624583,1.880518215,1.144102302
2.62113037,0.595683416,0.17496623,-1.070712473,-0.543321925,1.824727001,-3.164401917,0.122963626,-1.18369578,-0.672042141,1.370801129,-0.1241082,-3.196958043,0.541180643
2.850745691,0.492139209,0.095296292,-1.053872722,-0.557876922,1.699566324,-3.405664425,0.010375689,-1.026966826,-0.738882174,1.059075843,-0.197947416,-1.243769441,1.081482728
2.827484038,0.65403689,0.05402846,-1.452584377,-1.079197395,1.29283167,-3.111309325,0.203112821,-1.288556851,-0.878375918,1.233428976,0.733193157,-1.745221186,-0.589443642
1.704842113,0.25993964,-0.346392986,-1.731981879,-0.842855891,1.615181914,-2.887763546,-0.07316012,-1.477127677,-0.010492969,2.256605795,1.066104045,-1.049862631,0.756555784
1.667746006,-0.080138003,-0.480826651,-1.695672727,-0.794255441,1.575424201,-3.141921929,-0.24175395,-1.259080663,-0.058004674,2.05055289,1.06769734,1.096461387,1.911318822
1.995971552,0.064207456,-0.479578162,-1.808982744,-0.993994438,1.364875708,-3.186814168,-0.201922657,-1.271267444,-0.129074811,1.979470679,1.393094366,2.024272616,1.461166388
2.577669775,0.420946795,-0.041228464,-1.321110786,-0.748085902,1.592271944,-3.290670303,-0.024224771,-1.199330851,-0.585714546,1.416875483,0.384532682,-0.891181235,0.894268887
2.535763077,0.325620618,-0.07754479,-1.381635249,-0.904065135,1.415600752,-3.252686631,0.024169677,-1.233836822,-0.892391259,1.070120473,0.391241087,-1.044651313,0.131764406
2.157642369,0.35009477,-0.13023654,-1.384513624,-0.614755431,1.772973731,-3.163166597,-0.088552613,-1.23586603,-0.171028647,1.932984807,0.508082134,-1.110241606,1.610105895
1.911623636,0.060505405,-0.30439419,-1.479551892,-0.642703242,1.712914651,-3.242026257,-0.206588297,-1.194170315,-0.145151454,1.910083223,0.645342729,0.253648697,2.174351417
2.358062375,0.184876822,-0.34415454,-1.609162974,-0.851484371,1.455438738,-3.373799751,-0.164527322,-1.063099155,-0.107163923,1.880286929,1.138410132,2.749960122,2.274829743
2.298327088,0.238076436,-0.380692567,-1.756510741,-1.018723244,1.326218692,-3.237884737,-0.13838006,-1.22537908,-0.17404389,1.905684347,1.373354175,2.096785099,1.352254134
2.480655504,0.14557498,-0.31798759,-1.615047549,-0.990928653,1.284536715,-3.429638001,-0.176949888,-1.187557724,-0.515363481,1.427255013,0.982690015,2.30283993,1.316389205
2.752528562,0.450216147,-0.03874281,-1.261821801,-0.661776238,1.629308417,-3.429840596,-0.062888396,-1.055712529,-0.429297174,1.472588398,0.357270463,0.294197277,1.725515242
2.073692597,0.097841986,-0.276453907,-1.506177968,-0.760874359,1.597606748,-3.274834844,-0.174725293,-1.256791477,-0.364136203,1.696389991,0.682163987,0.198357193,1.57107017
2.73333373,0.728522144,0.105089546,-1.439948638,-1.016978449,1.420307828,-3.025865531,0.245579008,-1.357317587,-0.752011843,1.49008389,0.753543979,-2.489399427,-0.573329831
1.921229921,-0.016718153,-0.584466282,-1.961286678,-1.146688015,1.207357754,-3.152145542,-0.219924005,-1.346654449,-0.186939373,1.94574841,1.644525376,2.528948273,1.090046197
3.081768909,0.717945901,0.173757346,-1.102734414,-0.672223724,1.60974208,-3.323633039,0.131640112,-1.031513336,-0.681714896,1.19499837,0.093712116,-1.359588474,0.650858162
